ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
694,88,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",Land,Non-MRW,Non-MRW
694,89,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",kann,Non-MRW,Non-MRW
694,90,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",man,Non-MRW,Non-MRW
694,91,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",sehen,Non-MRW,Non-MRW
694,92,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",und,Non-MRW,Non-MRW
694,93,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",oben,Non-MRW,Non-MRW
694,94,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",auf,Non-MRW,Non-MRW
694,95,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",den,Non-MRW,Non-MRW
694,96,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",Bergen,Non-MRW,Non-MRW
694,97,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",wohnen,Non-MRW,Non-MRW
694,98,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",auch,Non-MRW,Non-MRW
694,99,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",Menschen,Non-MRW,Non-MRW
694,100,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",und,Non-MRW,Non-MRW
694,101,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",blinken,Non-MRW,Non-MRW
694,102,"Da sind kleine Plätzchen, von einer Laterne notdürftig beleuchtet, man sieht grade eine Strecke Wegs von ein paar Metern, die ist leer; um ein anderes Licht sind Menschen versammelt, die bereden etwas; weiter oben rollt ein Automobil langsam und vorsichtig die beleuchtete Straße entlang, dann verschwindet es; da sucht eines mit zwei Glotzaugen den dunklen Weg ab; hier liegt eine beleuchtete Halle; da ist ein Haus mit rötlich-gelblichen Lichtern; da eins mit weißen; in der Ferne verdämmern andere; ein Brückchen führt über einen kleinen Abgrund; bis weit ins Land kann man sehen, und oben auf den Bergen wohnen auch Menschen und blinken Lichter.",Lichter,Non-MRW,Non-MRW
723,0,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",Drei,Non-MRW,Non-MRW
723,1,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",Stühle,Non-MRW,Non-MRW
723,3,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",zwei,Non-MRW,Non-MRW
723,4,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",Kisten,Non-MRW,Non-MRW
723,5,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",und,Non-MRW,Non-MRW
723,6,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",eine,Non-MRW,Non-MRW
723,7,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",schlechte,Non-MRW,Non-MRW
723,8,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",Kommode,Non-MRW,Non-MRW
723,9,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",vollendeten,Non-MRW,Non-MRW
723,10,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",die,Non-MRW,Non-MRW
723,11,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",Geräte,WIDLII,WIDLII
723,12,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",dieses,Non-MRW,Non-MRW
723,13,"Drei Stühle, zwei Kisten und eine schlechte Kommode vollendeten die Geräte dieses Zimmers.",Zimmers,Non-MRW,Non-MRW
845,0,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",Der,Non-MRW,Non-MRW
845,1,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",Almrausch,Non-MRW,Non-MRW
845,2,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",blühte,Non-MRW,Non-MRW
845,3,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",in,MRW,indirect
845,4,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",leuchtendem,MRW,indirect
845,5,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",Rot,Non-MRW,Non-MRW
845,7,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",und,Non-MRW,Non-MRW
845,8,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",gleich,Mflag,Mflag
845,9,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",einem,MRW,STOPWORD
845,10,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",gestickten,MRW,direct
845,11,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",Fürstenmantel,MRW,direct
845,12,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",schmiegte,MRW,indirect
845,13,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",sich,MWE,MWE
845,14,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",das,Non-MRW,Non-MRW
845,15,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",Grün,Non-MRW,Non-MRW
845,16,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",der,Non-MRW,Non-MRW
845,17,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",Halden,Non-MRW,Non-MRW
845,18,"Der Almrausch blühte in leuchtendem Rot, und gleich einem gestickten Fürstenmantel schmiegte sich das Grün der Halden und Wälder um die Flanken aller Berge.",und,Non-MRW,Non-MRW
