SENTENCE_ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
W_228,14,Die Altstadt liegt auf der Lagune und ist erbaut im Stil der französischen Kolonialarchitektur.,Kolonialarchitektur,Non-MRW,Non-MRW
W_671,1,Breisacher Stephansmünster auf dem historischen Münsterberg .,Breisacher,Non-MRW,Non-MRW
W_671,2,Breisacher Stephansmünster auf dem historischen Münsterberg .,Stephansmünster,MWE,MWE
W_671,3,Breisacher Stephansmünster auf dem historischen Münsterberg .,auf,Non-MRW,Non-MRW
W_671,4,Breisacher Stephansmünster auf dem historischen Münsterberg .,dem,Non-MRW,Non-MRW
W_671,5,Breisacher Stephansmünster auf dem historischen Münsterberg .,historischen,Non-MRW,Non-MRW
W_671,6,Breisacher Stephansmünster auf dem historischen Münsterberg .,Münsterberg,Non-MRW,Non-MRW
W_533,1,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Teeplantagen,Non-MRW,Non-MRW
W_533,2,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",An,Non-MRW,Non-MRW
W_533,3,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",den,Non-MRW,Non-MRW
W_533,4,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Berghängen,Non-MRW,Non-MRW
W_533,5,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",des,Non-MRW,Non-MRW
W_533,6,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Hochlands,Non-MRW,Non-MRW
W_533,7,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",gedeiht,Non-MRW,Non-MRW
W_533,8,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",der,Non-MRW,Non-MRW
W_533,9,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Ceylon-Tee,Non-MRW,Non-MRW
W_533,10,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",und,Non-MRW,Non-MRW
W_533,11,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",der,Non-MRW,Non-MRW
W_533,12,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Besuch,Non-MRW,Non-MRW
W_533,13,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",einer,Non-MRW,Non-MRW
W_533,14,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Teeplantage,Non-MRW,Non-MRW
W_533,15,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",gehört,Non-MRW,Non-MRW
W_533,16,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",für,Non-MRW,Non-MRW
W_533,17,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",viele,Non-MRW,Non-MRW
W_533,18,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Besucher,Non-MRW,Non-MRW
W_533,19,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",zu,Non-MRW,Non-MRW
W_533,20,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",den,Non-MRW,Non-MRW
W_533,21,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",touristischen,Non-MRW,Non-MRW
W_533,22,"Teeplantagen: An den Berghängen des Hochlands gedeiht der Ceylon-Tee, und der Besuch einer Teeplantage gehört für viele Besucher zu den touristischen Highlights.",Highlights,Non-MRW,Non-MRW
W_377,1,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",Hier,Non-MRW,Non-MRW
W_377,2,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",liegt,MRW,indirect
W_377,3,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",auch,Non-MRW,Non-MRW
W_377,4,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",der,Non-MRW,Non-MRW
W_377,5,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",Ashkeluna,Non-MRW,Non-MRW
W_377,6,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",Aqua,MWE,MWE
W_377,7,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",Park,MWE,MWE
W_377,8,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",mit,Non-MRW,Non-MRW
W_377,9,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",Wasserrutschen,Non-MRW,Non-MRW
W_377,10,"Hier liegt auch der Ashkeluna Aqua Park mit Wasserrutschen, etc.",etc,Non-MRW,Non-MRW
W_750,1,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Der,Non-MRW,Non-MRW
W_750,2,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Ring,Non-MRW,Non-MRW
W_750,3,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",von,MWE,MWE
W_750,4,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Brodgar,MWE,MWE
W_750,5,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",ist,Non-MRW,Non-MRW
W_750,6,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",eine,Non-MRW,Non-MRW
W_750,7,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",jungsteinzeitliche,Non-MRW,Non-MRW
W_750,8,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Henge,Non-MRW,Non-MRW
W_750,9,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",mit,Non-MRW,Non-MRW
W_750,10,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",einer,Non-MRW,Non-MRW
W_750,11,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Steinkreissetzung,Non-MRW,Non-MRW
W_750,12,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",und,Non-MRW,Non-MRW
W_750,13,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",liegt,MRW,indirect
W_750,14,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",ca,Non-MRW,Non-MRW
W_750,15,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",km,Non-MRW,Non-MRW
W_750,16,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",westlich,Non-MRW,Non-MRW
W_750,17,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",von,Non-MRW,Non-MRW
W_750,18,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Kirkwall,Non-MRW,Non-MRW
W_750,19,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",auf,Non-MRW,Non-MRW
W_750,20,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",der,Non-MRW,Non-MRW
W_750,21,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Orkneyinsel,Non-MRW,Non-MRW
W_750,22,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Mainland,Non-MRW,Non-MRW
W_750,23,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",auf,Non-MRW,Non-MRW
W_750,24,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",einer,Non-MRW,Non-MRW
W_750,25a,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Land,Non-MRW,Non-MRW
W_750,25b,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",zunge,MRW,indirect
W_750,26,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",zwischen,Non-MRW,Non-MRW
W_750,27,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",dem,Non-MRW,Non-MRW
W_750,28,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Loch,Non-MRW,Non-MRW
W_750,29,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",of,MWE,MWE
W_750,30,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Stenness,MWE,MWE
W_750,31,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",und,Non-MRW,Non-MRW
W_750,32,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",dem,Non-MRW,Non-MRW
W_750,33,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Loch,Non-MRW,Non-MRW
W_750,34,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",of,MWE,MWE
W_750,35,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",Harray,MWE,MWE
W_750,1,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Gasthof,Non-MRW,Non-MRW
W_771,2,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Wengers,Non-MRW,Non-MRW
W_771,3,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Brettl,MWE,MWE
W_771,4,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Gemütliche,Non-MRW,Non-MRW
W_771,5,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Weinstube,Non-MRW,Non-MRW
W_771,6,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",mit,Non-MRW,Non-MRW
W_771,7,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Sonnenterrasse,Non-MRW,Non-MRW
W_771,8,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",über,MRW,indirect
W_771,9,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",den,Non-MRW,Non-MRW
W_771,10,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Dächern,MRW,indirect
W_771,11,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",von,Non-MRW,Non-MRW
W_771,12,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Nördlingen,Non-MRW,Non-MRW
W_771,13,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",in,Non-MRW,Non-MRW
W_771,14,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",einem,Non-MRW,Non-MRW
W_771,15,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",traditionsreichen,MRW,indirect
W_771,16,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Haus,Non-MRW,Non-MRW
W_771,17,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",in,Non-MRW,Non-MRW
W_771,18,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",der,Non-MRW,Non-MRW
W_771,19,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",Innenstadt,Non-MRW,Non-MRW
W_771,1,"Für lange Zeit gab es nur eine Zufahrtsstraße mit einem 8 Kilometer langen Stück von nur einer Spur Breite, genannt „The Gap“.",Für,MRW,indirect
W_705,2,"Für lange Zeit gab es nur eine Zufahrtsstraße mit einem 8 Kilometer langen Stück von nur einer Spur Breite, genannt „The Gap“.",lange,Non-MRW,Non-MRW
W_705,3,"Für lange Zeit gab es nur eine Zufahrtsstraße mit einem 8 Kilometer langen Stück von nur einer Spur Breite, genannt „The Gap“.",Zeit,Non-MRW,Non-MRW
W_705,4,"Für lange Zeit gab es nur eine Zufahrtsstraße mit einem 8 Kilometer langen Stück von nur einer Spur Breite, genannt „The Gap“.",gab,Non-MRW,Non-MRW
W_705,5,"Für lange Zeit gab es nur eine Zufahrtsstraße mit einem 8 Kilometer langen Stück von nur einer Spur Breite, genannt „The Gap“.",es,Non-MRW,Non-MRW
W_705,6,"Für lange Zeit gab es nur eine Zufahrtsstraße mit einem 8 Kilometer langen Stück von nur einer Spur Breite, genannt „The Gap“.",nur,Non-MRW,Non-MRW
